condition,subject,session,cycle,trial,test,stimulus,category,response,dangerous,nutricious,correct,cumulative,RT,motivation,competence,communication,complement
1,25,1,2,46,0,00001.jpg,1,1,0,0,1,2800,4206,2.5,2,1.5,1.5
1,25,1,2,47,0,01101.jpg,1,1,0,0,1,2900,2447,2.5,2,1.5,1.5
1,25,1,2,48,0,01100.jpg,1,1,0,0,1,3000,14078,2.5,2,1.5,1.5
1,25,1,2,49,0,11101.jpg,3,3,1,0,1,3100,3459,2.5,2,1.5,1.5
1,25,1,2,50,0,01100.jpg,1,1,0,0,1,3200,4251,2.5,2,1.5,1.5
1,25,1,2,51,0,10111.jpg,4,4,1,1,1,3300,4512,2.5,2,1.5,1.5
1,25,1,2,52,0,10001.jpg,1,3,0,0,0,3200,3323,2.5,2,1.5,1.5
1,25,1,2,53,0,00111.jpg,2,2,0,1,1,3300,5149,2.5,2,1.5,1.5
1,25,1,2,54,0,11001.jpg,1,3,0,0,0,3200,4711,2.5,2,1.5,1.5
1,25,1,2,55,0,10111.jpg,4,4,1,1,1,3300,9762,2.5,2,1.5,1.5
1,25,1,2,56,0,00110.jpg,2,2,0,1,1,3400,10052,2.5,2,1.5,1.5
1,25,1,2,57,0,00001.jpg,1,1,0,0,1,3500,2250,2.5,2,1.5,1.5
1,25,1,2,58,0,11111.jpg,4,4,1,1,1,3600,7744,2.5,2,1.5,1.5
1,25,1,2,59,0,00011.jpg,2,2,0,1,1,3700,5537,2.5,2,1.5,1.5
1,25,1,2,60,0,10001.jpg,1,1,0,0,1,3800,12435,2.5,2,1.5,1.5
1,25,1,2,61,0,11000.jpg,1,1,0,0,1,3900,14082,2.5,2,1.5,1.5
1,25,1,2,62,0,11101.jpg,3,3,1,0,1,4000,7008,2.5,2,1.5,1.5
1,25,1,2,63,0,10001.jpg,1,1,0,0,1,4100,3529,2.5,2,1.5,1.5
1,25,1,2,64,0,01011.jpg,2,2,0,1,1,4200,2444,2.5,2,1.5,1.5
1,25,1,3,65,0,11110.jpg,4,4,1,1,1,4300,4930,2.5,2,1.5,1.5
1,25,1,3,66,0,01000.jpg,1,1,0,0,1,4400,2757,2.5,2,1.5,1.5
1,25,1,3,67,0,00101.jpg,1,1,0,0,1,4500,4711,2.5,2,1.5,1.5
1,25,1,3,68,0,01000.jpg,1,1,0,0,1,4600,2043,2.5,2,1.5,1.5
1,25,1,3,69,0,11001.jpg,1,1,0,0,1,4700,20274,2.5,2,1.5,1.5
1,25,1,3,70,0,11011.jpg,2,2,0,1,1,4800,11543,2.5,2,1.5,1.5
1,25,1,3,71,0,10010.jpg,2,3,0,1,0,4700,20626,2.5,2,1.5,1.5
1,25,1,3,72,0,01110.jpg,2,2,0,1,1,4800,14361,2.5,2,1.5,1.5
1,25,1,3,73,0,00111.jpg,2,2,0,1,1,4900,4970,2.5,2,1.5,1.5
1,25,1,3,74,0,10011.jpg,2,2,0,1,1,5000,9931,2.5,2,1.5,1.5
1,25,1,3,75,0,10010.jpg,2,2,0,1,1,5100,14407,2.5,2,1.5,1.5
1,25,1,3,76,0,00100.jpg,1,1,0,0,1,5200,14078,2.5,2,1.5,1.5
1,25,1,3,77,0,10000.jpg,1,1,0,0,1,5300,13235,2.5,2,1.5,1.5
1,25,1,3,78,0,11111.jpg,4,2,1,1,0,5200,29003,2.5,2,1.5,1.5
1,25,1,3,79,0,00110.jpg,2,2,0,1,1,5300,9169,2.5,2,1.5,1.5
1,25,1,3,80,0,01011.jpg,2,2,0,1,1,5400,8706,2.5,2,1.5,1.5
1,25,1,3,81,0,00000.jpg,1,1,0,0,1,5500,2534,2.5,2,1.5,1.5
1,25,1,3,82,0,11100.jpg,3,3,1,0,1,5600,4778,2.5,2,1.5,1.5
1,25,1,3,83,0,10111.jpg,4,4,1,1,1,5700,8660,2.5,2,1.5,1.5
1,25,1,3,84,0,10110.jpg,4,4,1,1,1,5800,4375,2.5,2,1.5,1.5
1,25,1,3,85,0,10101.jpg,3,1,1,0,0,5700,14712,2.5,2,1.5,1.5
1,25,1,3,86,0,11111.jpg,4,4,1,1,1,5800,7907,2.5,2,1.5,1.5
1,25,1,3,87,0,11100.jpg,3,3,1,0,1,5900,5430,2.5,2,1.5,1.5
1,25,1,3,88,0,01110.jpg,2,2,0,1,1,6000,5389,2.5,2,1.5,1.5
1,25,1,3,89,0,10011.jpg,2,2,0,1,1,6100,16559,2.5,2,1.5,1.5
1,25,1,3,90,0,00011.jpg,2,2,0,1,1,6200,2552,2.5,2,1.5,1.5
1,25,1,3,91,0,00100.jpg,1,1,0,0,1,6300,7082,2.5,2,1.5,1.5
1,25,1,3,92,0,01100.jpg,1,1,0,0,1,6400,3942,2.5,2,1.5,1.5
1,25,1,3,93,0,00001.jpg,1,1,0,0,1,6500,3722,2.5,2,1.5,1.5
1,25,1,3,94,0,10110.jpg,4,4,1,1,1,6600,7365,2.5,2,1.5,1.5
1,25,1,3,95,0,11011.jpg,2,2,0,1,1,6700,4110,2.5,2,1.5,1.5
1,25,1,3,96,0,11001.jpg,1,3,0,0,0,6600,8667,2.5,2,1.5,1.5
1,25,1,0,97,1,01000pt.jpg,1,1,0,0,1,6600,16339,2.5,2,1.5,1.5
1,25,1,0,98,1,11011pt.jpg,2,3,0,1,0,6600,20084,2.5,2,1.5,1.5
1,25,1,0,99,1,10101pt.jpg,3,2,1,0,0,6600,12508,2.5,2,1.5,1.5
1,25,1,0,100,1,01010pt.jpg,2,1,0,1,0,6600,38840,2.5,2,1.5,1.5
1,25,1,0,101,1,00111pt.jpg,2,4,0,1,0,6600,44255,2.5,2,1.5,1.5
1,25,1,0,102,1,00101pt.jpg,1,2,0,0,0,6600,17835,2.5,2,1.5,1.5
1,25,1,0,103,1,11110pt.jpg,4,4,1,1,1,6600,32415,2.5,2,1.5,1.5
1,25,1,0,104,1,11111pt.jpg,4,3,1,1,0,6600,23796,2.5,2,1.5,1.5
1,25,2,1,1,0,10000.jpg,1,1,0,0,1,100,57027,2.5,2,1.5,1.5
1,25,2,1,2,0,11101.jpg,2,3,0,1,0,0,26888,2.5,2,1.5,1.5
1,25,2,1,3,0,00110.jpg,3,3,1,0,1,100,22358,2.5,2,1.5,1.5
1,25,2,1,4,0,10111.jpg,4,1,1,1,0,0,9864,2.5,2,1.5,1.5
1,25,2,1,5,0,00000.jpg,1,2,0,0,0,-100,19028,2.5,2,1.5,1.5
1,25,2,1,6,0,11001.jpg,2,1,0,1,0,-200,26827,2.5,2,1.5,1.5
1,25,2,1,7,0,10001.jpg,1,2,0,0,0,-300,4337,2.5,2,1.5,1.5
1,25,2,1,8,0,01010.jpg,3,2,1,0,0,-400,23628,2.5,2,1.5,1.5
1,25,2,1,9,0,00100.jpg,1,2,0,0,0,-500,11857,2.5,2,1.5,1.5
1,25,2,1,10,0,01011.jpg,3,3,1,0,1,-400,4040,2.5,2,1.5,1.5
1,25,2,1,11,0,11010.jpg,4,2,1,1,0,-500,28111,2.5,2,1.5,1.5
1,25,2,1,12,0,11000.jpg,2,1,0,1,0,-600,10792,2.5,2,1.5,1.5
1,25,2,1,13,0,00100.jpg,1,2,0,0,0,-700,41745,2.5,2,1.5,1.5
1,25,2,1,14,0,10100.jpg,2,2,0,1,1,-600,7443,2.5,2,1.5,1.5
1,25,2,1,15,0,11101.jpg,2,2,0,1,1,-500,12162,2.5,2,1.5,1.5
1,25,2,1,16,0,01110.jpg,4,4,1,1,1,-400,6043,2.5,2,1.5,1.5
1,25,2,1,17,0,11010.jpg,4,1,1,1,0,-500,16657,2.5,2,1.5,1.5
1,25,2,1,18,0,10000.jpg,1,2,0,0,0,-600,5342,2.5,2,1.5,1.5
1,25,2,1,19,0,00111.jpg,3,4,1,0,0,-700,24182,2.5,2,1.5,1.5
1,25,2,1,20,0,01010.jpg,3,3,1,0,1,-600,18416,2.5,2,1.5,1.5
1,25,2,1,21,0,10010.jpg,3,4,1,0,0,-700,33479,2.5,2,1.5,1.5
1,25,2,1,22,0,01001.jpg,1,2,0,0,0,-800,10180,2.5,2,1.5,1.5
1,25,2,1,23,0,01010.jpg,3,3,1,0,1,-700,17300,2.5,2,1.5,1.5
1,25,2,1,24,0,00001.jpg,1,1,0,0,1,-600,20673,2.5,2,1.5,1.5
1,25,2,1,25,0,11010.jpg,4,4,1,1,1,-500,24904,2.5,2,1.5,1.5
1,25,2,1,26,0,00000.jpg,1,3,0,0,0,-600,15531,2.5,2,1.5,1.5
1,25,2,1,27,0,10111.jpg,4,4,1,1,1,-500,16605,2.5,2,1.5,1.5
1,25,2,1,28,0,00011.jpg,3,3,1,0,1,-400,14068,2.5,2,1.5,1.5
1,25,2,1,29,0,01001.jpg,1,1,0,0,1,-300,9458,2.5,2,1.5,1.5
1,25,2,1,30,0,01111.jpg,4,4,1,1,1,-200,26136,2.5,2,1.5,1.5
1,25,2,1,31,0,11100.jpg,2,2,0,1,1,-100,5587,2.5,2,1.5,1.5
1,25,2,1,32,0,01110.jpg,4,4,1,1,1,0,7170,2.5,2,1.5,1.5
1,25,2,2,33,0,10000.jpg,1,2,0,0,0,-100,14162,2.5,2,1.5,1.5
1,25,2,2,34,0,10011.jpg,3,1,1,0,0,-200,10899,2.5,2,1.5,1.5
1,25,2,2,35,0,01100.jpg,2,2,0,1,1,-100,6881,2.5,2,1.5,1.5
1,25,2,2,36,0,01000.jpg,1,1,0,0,1,0,7701,2.5,2,1.5,1.5
1,25,2,2,37,0,01011.jpg,3,3,1,0,1,100,18633,2.5,2,1.5,1.5
1,25,2,2,38,0,10101.jpg,2,2,0,1,1,200,12192,2.5,2,1.5,1.5
1,25,2,2,39,0,10101.jpg,2,2,0,1,1,300,2609,2.5,2,1.5,1.5
1,25,2,2,40,0,11011.jpg,4,1,1,1,0,200,7417,2.5,2,1.5,1.5
1,25,2,2,41,0,00011.jpg,3,3,1,0,1,300,14215,2.5,2,1.5,1.5
1,25,2,2,42,0,00101.jpg,1,4,0,0,0,200,11263,2.5,2,1.5,1.5
1,25,2,2,43,0,00101.jpg,1,1,0,0,1,300,2885,2.5,2,1.5,1.5
1,25,2,2,44,0,00100.jpg,1,1,0,0,1,400,17018,2.5,2,1.5,1.5
1,25,2,2,45,0,01000.jpg,1,1,0,0,1,500,15009,2.5,2,1.5,1.5
1,25,2,2,46,0,11101.jpg,2,2,0,1,1,600,3921,2.5,2,1.5,1.5
1,25,2,2,47,0,11011.jpg,4,1,1,1,0,500,6020,2.5,2,1.5,1.5
1,25,2,2,48,0,11111.jpg,4,4,1,1,1,600,18218,2.5,2,1.5,1.5
1,25,2,2,49,0,10001.jpg,1,2,0,0,0,500,4089,2.5,2,1.5,1.5
1,25,2,2,50,0,00110.jpg,3,2,1,0,0,400,28428,2.5,2,1.5,1.5
1,25,2,2,51,0,10101.jpg,2,3,0,1,0,300,17076,2.5,2,1.5,1.5
1,25,2,2,52,0,11011.jpg,4,1,1,1,0,200,21489,2.5,2,1.5,1.5
1,25,2,2,53,0,01011.jpg,3,3,1,0,1,300,17500,2.5,2,1.5,1.5
1,25,2,2,54,0,10110.jpg,4,2,1,1,0,200,19129,2.5,2,1.5,1.5
1,25,2,2,55,0,10010.jpg,3,3,1,0,1,300,6210,2.5,2,1.5,1.5
1,25,2,2,56,0,01001.jpg,1,3,0,0,0,200,32627,2.5,2,1.5,1.5
1,25,2,2,57,0,10100.jpg,2,2,0,1,1,300,10306,2.5,2,1.5,1.5
1,25,2,2,58,0,10001.jpg,1,2,0,0,0,200,8598,2.5,2,1.5,1.5
1,25,2,2,59,0,10010.jpg,3,3,1,0,1,300,13797,2.5,2,1.5,1.5
1,25,2,2,60,0,00010.jpg,3,1,1,0,0,200,9662,2.5,2,1.5,1.5
1,25,2,2,61,0,00110.jpg,3,4,1,0,0,100,7260,2.5,2,1.5,1.5
1,25,2,2,62,0,00010.jpg,3,3,1,0,1,200,26442,2.5,2,1.5,1.5
1,25,2,2,63,0,01100.jpg,2,2,0,1,1,300,3768,2.5,2,1.5,1.5
1,25,2,2,64,0,00001.jpg,1,1,0,0,1,400,16634,2.5,2,1.5,1.5
1,25,2,3,65,0,01101.jpg,2,2,0,1,1,500,15848,2.5,2,1.5,1.5
1,25,2,3,66,0,10111.jpg,4,4,1,1,1,600,7767,2.5,2,1.5,1.5
1,25,2,3,67,0,01100.jpg,2,2,0,1,1,700,11583,2.5,2,1.5,1.5
1,25,2,3,68,0,11110.jpg,4,4,1,1,1,800,6191,2.5,2,1.5,1.5
1,25,2,3,69,0,10110.jpg,4,4,1,1,1,900,7176,2.5,2,1.5,1.5
1,25,2,3,70,0,11000.jpg,2,1,0,1,0,800,26616,2.5,2,1.5,1.5
1,25,2,3,71,0,10011.jpg,3,3,1,0,1,900,19654,2.5,2,1.5,1.5
1,25,2,3,72,0,00111.jpg,3,4,1,0,0,800,7141,2.5,2,1.5,1.5
1,25,2,3,73,0,01000.jpg,1,2,0,0,0,700,10983,2.5,2,1.5,1.5
1,25,2,3,74,0,00010.jpg,3,3,1,0,1,800,16238,2.5,2,1.5,1.5
1,25,2,3,75,0,11110.jpg,4,4,1,1,1,900,7079,2.5,2,1.5,1.5
1,25,2,3,76,0,00001.jpg,1,1,0,0,1,1000,5547,2.5,2,1.5,1.5
1,25,2,3,77,0,10011.jpg,3,2,1,0,0,900,4758,2.5,2,1.5,1.5
1,25,2,3,78,0,11000.jpg,2,2,0,1,1,1000,4679,2.5,2,1.5,1.5
1,25,2,3,79,0,10100.jpg,2,4,0,1,0,900,14729,2.5,2,1.5,1.5
1,25,2,3,80,0,00011.jpg,3,3,1,0,1,1000,4283,2.5,2,1.5,1.5
1,25,2,3,81,0,11111.jpg,4,4,1,1,1,1100,3513,2.5,2,1.5,1.5
1,25,2,3,82,0,01111.jpg,4,4,1,1,1,1200,9987,2.5,2,1.5,1.5
1,25,2,3,83,0,01101.jpg,2,2,0,1,1,1300,8676,2.5,2,1.5,1.5
1,25,2,3,84,0,01111.jpg,4,4,1,1,1,1400,4105,2.5,2,1.5,1.5
1,25,2,3,85,0,10110.jpg,4,4,1,1,1,1500,5004,2.5,2,1.5,1.5
1,25,2,3,86,0,11100.jpg,2,4,0,1,0,1400,13563,2.5,2,1.5,1.5
1,25,2,3,87,0,11001.jpg,2,2,0,1,1,1500,17765,2.5,2,1.5,1.5
1,25,2,3,88,0,01101.jpg,2,1,0,1,0,1400,21478,2.5,2,1.5,1.5
1,25,2,3,89,0,00101.jpg,1,2,0,0,0,1300,4220,2.5,2,1.5,1.5
1,25,2,3,90,0,11001.jpg,2,2,0,1,1,1400,7179,2.5,2,1.5,1.5
1,25,2,3,91,0,11110.jpg,4,4,1,1,1,1500,2613,2.5,2,1.5,1.5
1,25,2,3,92,0,00000.jpg,1,1,0,0,1,1600,14332,2.5,2,1.5,1.5
1,25,2,3,93,0,01110.jpg,4,4,1,1,1,1700,5678,2.5,2,1.5,1.5
1,25,2,3,94,0,00111.jpg,3,4,1,0,0,1600,4963,2.5,2,1.5,1.5
1,25,2,3,95,0,11111.jpg,4,4,1,1,1,1700,2091,2.5,2,1.5,1.5
1,25,2,3,96,0,11100.jpg,2,4,0,1,0,1600,2655,2.5,2,1.5,1.5
1,25,2,0,97,1,11011pt.jpg,4,3,1,1,0,1600,2655,2.5,2,1.5,1.5
1,25,2,0,98,1,01010pt.jpg,3,1,1,0,0,1600,2655,2.5,2,1.5,1.5
1,25,2,0,99,1,11110pt.jpg,4,4,1,1,1,1600,2655,2.5,2,1.5,1.5
1,25,2,0,100,1,11111pt.jpg,4,4,1,1,1,1600,2655,2.5,2,1.5,1.5
1,25,2,0,101,1,00111pt.jpg,3,3,1,0,1,1600,2655,2.5,2,1.5,1.5
1,25,2,0,102,1,10101pt.jpg,2,2,0,1,1,1600,2655,2.5,2,1.5,1.5
1,25,2,0,103,1,01000pt.jpg,1,2,0,0,0,1600,2655,2.5,2,1.5,1.5
1,25,2,0,104,1,00101pt.jpg,1,2,0,0,0,1600,2655,2.5,2,1.5,1.5
1,25,3,1,1,0,00001.jpg,1,3,0,0,0,-100,21514,2.5,2,1.5,1.5
1,25,3,1,2,0,00110.jpg,1,2,0,0,0,-200,20750,2.5,2,1.5,1.5
1,25,3,1,3,0,11010.jpg,2,3,0,1,0,-300,14919,2.5,2,1.5,1.5
1,25,3,1,4,0,01111.jpg,4,2,1,1,0,-400,12530,2.5,2,1.5,1.5
1,25,3,1,5,0,00111.jpg,3,4,1,0,0,-500,2884,2.5,2,1.5,1.5
1,25,3,1,6,0,00110.jpg,1,1,0,0,1,-400,16681,2.5,2,1.5,1.5
1,25,3,1,7,0,11101.jpg,2,4,0,1,0,-500,23885,2.5,2,1.5,1.5
1,25,3,1,8,0,11111.jpg,4,2,1,1,0,-600,45562,2.5,2,1.5,1.5
1,25,3,1,9,0,10100.jpg,1,4,0,0,0,-700,29658,2.5,2,1.5,1.5
1,25,3,1,10,0,10000.jpg,1,2,0,0,0,-800,20999,2.5,2,1.5,1.5
1,25,3,1,11,0,00011.jpg,3,2,1,0,0,-900,14255,2.5,2,1.5,1.5
1,25,3,1,12,0,10110.jpg,2,4,0,1,0,-1000,4916,2.5,2,1.5,1.5
1,25,3,1,13,0,11100.jpg,2,1,0,1,0,-1100,9856,2.5,2,1.5,1.5
1,25,3,1,14,0,11101.jpg,2,2,0,1,1,-1000,16021,2.5,2,1.5,1.5
1,25,3,1,15,0,00111.jpg,3,1,1,0,0,-1100,8660,2.5,2,1.5,1.5
1,25,3,1,16,0,11001.jpg,2,1,0,1,0,-1200,17849,2.5,2,1.5,1.5
1,25,3,1,17,0,11111.jpg,4,4,1,1,1,-1100,6153,2.5,2,1.5,1.5
1,25,3,1,18,0,11011.jpg,4,3,1,1,0,-1200,20176,2.5,2,1.5,1.5
1,25,3,1,19,0,00100.jpg,1,3,0,0,0,-1300,7296,2.5,2,1.5,1.5
1,25,3,1,20,0,00100.jpg,1,1,0,0,1,-1200,3380,2.5,2,1.5,1.5
1,25,3,1,21,0,00101.jpg,1,3,0,0,0,-1300,8934,2.5,2,1.5,1.5
1,25,3,1,22,0,10000.jpg,1,2,0,0,0,-1400,33136,2.5,2,1.5,1.5
1,25,3,1,23,0,00011.jpg,3,3,1,0,1,-1300,12651,2.5,2,1.5,1.5
1,25,3,1,24,0,00111.jpg,3,3,1,0,1,-1200,3768,2.5,2,1.5,1.5
1,25,3,1,25,0,10001.jpg,1,2,0,0,0,-1300,8316,2.5,2,1.5,1.5
1,25,3,1,26,0,00010.jpg,1,1,0,0,1,-1200,22134,2.5,2,1.5,1.5
1,25,3,1,27,0,10100.jpg,1,2,0,0,0,-1300,12137,2.5,2,1.5,1.5
1,25,3,1,28,0,11000.jpg,1,1,0,0,1,-1200,11619,2.5,2,1.5,1.5
1,25,3,1,29,0,00010.jpg,1,3,0,0,0,-1300,3940,2.5,2,1.5,1.5
1,25,3,1,30,0,10111.jpg,4,4,1,1,1,-1200,6285,2.5,2,1.5,1.5
1,25,3,1,31,0,01001.jpg,1,1,0,0,1,-1100,6977,2.5,2,1.5,1.5
1,25,3,1,32,0,01100.jpg,2,1,0,1,0,-1200,33978,2.5,2,1.5,1.5
1,25,3,2,33,0,11000.jpg,1,1,0,0,1,-1100,8827,2.5,2,1.5,1.5
1,25,3,2,34,0,01010.jpg,1,1,0,0,1,-1000,9273,2.5,2,1.5,1.5
1,25,3,2,35,0,10101.jpg,2,1,0,1,0,-1100,15271,2.5,2,1.5,1.5
1,25,3,2,36,0,10110.jpg,2,2,0,1,1,-1000,9660,2.5,2,1.5,1.5
1,25,3,2,37,0,11101.jpg,2,1,0,1,0,-1100,25746,2.5,2,1.5,1.5
1,25,3,2,38,0,01101.jpg,2,3,0,1,0,-1200,14429,2.5,2,1.5,1.5
1,25,3,2,39,0,10100.jpg,1,2,0,0,0,-1300,17452,2.5,2,1.5,1.5
1,25,3,2,40,0,11110.jpg,2,2,0,1,1,-1200,7402,2.5,2,1.5,1.5
1,25,3,2,41,0,01010.jpg,1,3,0,0,0,-1300,37346,2.5,2,1.5,1.5
1,25,3,2,42,0,11001.jpg,2,3,0,1,0,-1400,11403,2.5,2,1.5,1.5
1,25,3,2,43,0,10000.jpg,1,1,0,0,1,-1300,8547,2.5,2,1.5,1.5
1,25,3,2,44,0,01011.jpg,3,3,1,0,1,-1200,8389,2.5,2,1.5,1.5
1,25,3,2,45,0,00001.jpg,1,2,0,0,0,-1300,3992,2.5,2,1.5,1.5
1,25,3,2,46,0,01111.jpg,4,4,1,1,1,-1200,5454,2.5,2,1.5,1.5
1,25,3,2,47,0,11110.jpg,2,2,0,1,1,-1100,5540,2.5,2,1.5,1.5
1,25,3,2,48,0,00110.jpg,1,3,0,0,0,-1200,14326,2.5,2,1.5,1.5
1,25,3,2,49,0,10010.jpg,1,1,0,0,1,-1100,6945,2.5,2,1.5,1.5
1,25,3,2,50,0,10011.jpg,3,1,1,0,0,-1200,23884,2.5,2,1.5,1.5
1,25,3,2,51,0,01011.jpg,3,1,1,0,0,-1300,14225,2.5,2,1.5,1.5
1,25,3,2,52,0,01100.jpg,2,1,0,1,0,-1400,11463,2.5,2,1.5,1.5
1,25,3,2,53,0,10010.jpg,1,1,0,0,1,-1300,6650,2.5,2,1.5,1.5
1,25,3,2,54,0,01000.jpg,1,2,0,0,0,-1400,5313,2.5,2,1.5,1.5
1,25,3,2,55,0,00010.jpg,1,1,0,0,1,-1300,7130,2.5,2,1.5,1.5
1,25,3,2,56,0,11010.jpg,2,1,0,1,0,-1400,8706,2.5,2,1.5,1.5
1,25,3,2,57,0,00000.jpg,1,1,0,0,1,-1300,4350,2.5,2,1.5,1.5
1,25,3,2,58,0,00001.jpg,1,2,0,0,0,-1400,5424,2.5,2,1.5,1.5
1,25,3,2,59,0,10010.jpg,1,2,0,0,0,-1500,10663,2.5,2,1.5,1.5
1,25,3,2,60,0,01001.jpg,1,1,0,0,1,-1400,11628,2.5,2,1.5,1.5
1,25,3,2,61,0,11111.jpg,4,4,1,1,1,-1300,4748,2.5,2,1.5,1.5
1,25,3,2,62,0,00000.jpg,1,1,0,0,1,-1200,9501,2.5,2,1.5,1.5
1,25,3,2,63,0,11011.jpg,4,2,1,1,0,-1300,6952,2.5,2,1.5,1.5
1,25,3,2,64,0,11001.jpg,2,2,0,1,1,-1200,10744,2.5,2,1.5,1.5
1,25,3,3,65,0,10001.jpg,1,2,0,0,0,-1300,3565,2.5,2,1.5,1.5
1,25,3,3,66,0,11110.jpg,2,2,0,1,1,-1200,6405,2.5,2,1.5,1.5
1,25,3,3,67,0,11011.jpg,4,4,1,1,1,-1100,12837,2.5,2,1.5,1.5
1,25,3,3,68,0,11100.jpg,2,2,0,1,1,-1000,6588,2.5,2,1.5,1.5
1,25,3,3,69,0,01011.jpg,3,3,1,0,1,-900,18827,2.5,2,1.5,1.5
1,25,3,3,70,0,01101.jpg,2,1,0,1,0,-1000,9323,2.5,2,1.5,1.5
1,25,3,3,71,0,00100.jpg,1,2,0,0,0,-1100,9149,2.5,2,1.5,1.5
1,25,3,3,72,0,00011.jpg,3,3,1,0,1,-1000,8048,2.5,2,1.5,1.5
1,25,3,3,73,0,10011.jpg,3,4,1,0,0,-1100,4015,2.5,2,1.5,1.5
1,25,3,3,74,0,01101.jpg,2,1,0,1,0,-1200,5567,2.5,2,1.5,1.5
1,25,3,3,75,0,10110.jpg,2,4,0,1,0,-1300,7104,2.5,2,1.5,1.5
1,25,3,3,76,0,10011.jpg,3,2,1,0,0,-1400,6683,2.5,2,1.5,1.5
1,25,3,3,77,0,11100.jpg,2,1,0,1,0,-1500,17864,2.5,2,1.5,1.5
1,25,3,3,78,0,01000.jpg,1,1,0,0,1,-1400,18046,2.5,2,1.5,1.5
1,25,3,3,79,0,01100.jpg,2,1,0,1,0,-1500,15260,2.5,2,1.5,1.5
1,25,3,3,80,0,01111.jpg,4,4,1,1,1,-1400,16002,2.5,2,1.5,1.5
1,25,3,3,81,0,00000.jpg,1,1,0,0,1,-1300,6769,2.5,2,1.5,1.5
1,25,3,3,82,0,01110.jpg,2,2,0,1,1,-1200,23883,2.5,2,1.5,1.5
1,25,3,3,83,0,11010.jpg,2,2,0,1,1,-1100,8504,2.5,2,1.5,1.5
1,25,3,3,84,0,01110.jpg,2,2,0,1,1,-1000,9539,2.5,2,1.5,1.5
1,25,3,3,85,0,10111.jpg,4,4,1,1,1,-900,4870,2.5,2,1.5,1.5
1,25,3,3,86,0,10101.jpg,2,3,0,1,0,-1000,33698,2.5,2,1.5,1.5
1,25,3,3,87,0,01001.jpg,1,1,0,0,1,-900,24551,2.5,2,1.5,1.5
1,25,3,3,88,0,01110.jpg,2,2,0,1,1,-800,14201,2.5,2,1.5,1.5
1,25,3,3,89,0,10111.jpg,4,4,1,1,1,-700,5825,2.5,2,1.5,1.5
1,25,3,3,90,0,01000.jpg,1,1,0,0,1,-600,4198,2.5,2,1.5,1.5
1,25,3,3,91,0,10101.jpg,2,2,0,1,1,-500,42558,2.5,2,1.5,1.5
1,25,3,3,92,0,01010.jpg,1,2,0,0,0,-600,17361,2.5,2,1.5,1.5
1,25,3,3,93,0,10001.jpg,1,1,0,0,1,-500,16834,2.5,2,1.5,1.5
1,25,3,3,94,0,00101.jpg,1,2,0,0,0,-600,8273,2.5,2,1.5,1.5
1,25,3,3,95,0,11000.jpg,1,2,0,0,0,-700,10734,2.5,2,1.5,1.5
1,25,3,3,96,0,00101.jpg,1,1,0,0,1,-600,17176,2.5,2,1.5,1.5
1,25,3,0,97,1,01010pt.jpg,1,2,0,0,0,-600,17176,2.5,2,1.5,1.5
1,25,3,0,98,1,11110pt.jpg,2,2,0,1,1,-600,17176,2.5,2,1.5,1.5
1,25,3,0,99,1,00101pt.jpg,1,1,0,0,1,-600,17176,2.5,2,1.5,1.5
1,25,3,0,100,1,11111pt.jpg,4,4,1,1,1,-600,17176,2.5,2,1.5,1.5
1,25,3,0,101,1,00111pt.jpg,3,3,1,0,1,-600,17176,2.5,2,1.5,1.5
1,25,3,0,102,1,10101pt.jpg,2,2,0,1,1,-600,17176,2.5,2,1.5,1.5
1,25,3,0,103,1,01000pt.jpg,1,1,0,0,1,-600,17176,2.5,2,1.5,1.5
1,25,3,0,104,1,11011pt.jpg,4,3,1,1,0,-600,17176,2.5,2,1.5,1.5
1,26,1,1,1,0,11110.jpg,4,4,1,1,1,100,17907,2,1.5,3,1.5
1,26,1,1,2,0,00010.jpg,2,3,0,1,0,0,6895,2,1.5,3,1.5
1,26,1,1,3,0,11111.jpg,4,4,1,1,1,100,11452,2,1.5,3,1.5
1,26,1,1,4,0,11010.jpg,2,2,0,1,1,200,3648,2,1.5,3,1.5
1,26,1,1,5,0,00101.jpg,1,3,0,0,0,100,4614,2,1.5,3,1.5
1,26,1,1,6,0,01100.jpg,1,3,0,0,0,0,6693,2,1.5,3,1.5
1,26,1,1,7,0,10000.jpg,1,1,0,0,1,100,7714,2,1.5,3,1.5
1,26,1,1,8,0,00000.jpg,1,1,0,0,1,200,5749,2,1.5,3,1.5
1,26,1,1,9,0,01000.jpg,1,1,0,0,1,300,3248,2,1.5,3,1.5
1,26,1,1,10,0,01011.jpg,2,2,0,1,1,400,15559,2,1.5,3,1.5
1,26,1,1,11,0,01010.jpg,2,2,0,1,1,500,4881,2,1.5,3,1.5
1,26,1,1,12,0,11001.jpg,1,1,0,0,1,600,3885,2,1.5,3,1.5
1,26,1,1,13,0,01001.jpg,1,1,0,0,1,700,1283,2,1.5,3,1.5
1,26,1,1,14,0,10110.jpg,4,4,1,1,1,800,2663,2,1.5,3,1.5
1,26,1,1,15,0,00001.jpg,1,1,0,0,1,900,1572,2,1.5,3,1.5
1,26,1,1,16,0,10100.jpg,3,2,1,0,0,800,29045,2,1.5,3,1.5
1,26,1,1,17,0,00001.jpg,1,1,0,0,1,900,2381,2,1.5,3,1.5
